match_id,puuid,region_id,queue_id
NA1_5251754953,8hgKJPx28TfmnmYbzPKLqH0udLn8Plml87f6r_ZvsSskOfDytcUIWiXkj8AkuSOQIdDFMThmQy8IWQ,8,420
NA1_5251612702,8hgKJPx28TfmnmYbzPKLqH0udLn8Plml87f6r_ZvsSskOfDytcUIWiXkj8AkuSOQIdDFMThmQy8IWQ,8,420
NA1_5251388457,8hgKJPx28TfmnmYbzPKLqH0udLn8Plml87f6r_ZvsSskOfDytcUIWiXkj8AkuSOQIdDFMThmQy8IWQ,8,420
NA1_5251381764,8hgKJPx28TfmnmYbzPKLqH0udLn8Plml87f6r_ZvsSskOfDytcUIWiXkj8AkuSOQIdDFMThmQy8IWQ,8,420
NA1_5251364607,8hgKJPx28TfmnmYbzPKLqH0udLn8Plml87f6r_ZvsSskOfDytcUIWiXkj8AkuSOQIdDFMThmQy8IWQ,8,420
NA1_5251068908,8hgKJPx28TfmnmYbzPKLqH0udLn8Plml87f6r_ZvsSskOfDytcUIWiXkj8AkuSOQIdDFMThmQy8IWQ,8,420
NA1_5251047891,8hgKJPx28TfmnmYbzPKLqH0udLn8Plml87f6r_ZvsSskOfDytcUIWiXkj8AkuSOQIdDFMThmQy8IWQ,8,420
NA1_5250982789,8hgKJPx28TfmnmYbzPKLqH0udLn8Plml87f6r_ZvsSskOfDytcUIWiXkj8AkuSOQIdDFMThmQy8IWQ,8,420
NA1_5250943623,8hgKJPx28TfmnmYbzPKLqH0udLn8Plml87f6r_ZvsSskOfDytcUIWiXkj8AkuSOQIdDFMThmQy8IWQ,8,420
NA1_5250363049,8hgKJPx28TfmnmYbzPKLqH0udLn8Plml87f6r_ZvsSskOfDytcUIWiXkj8AkuSOQIdDFMThmQy8IWQ,8,420
NA1_5205710630,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5205681850,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5205656687,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5205621860,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5205579746,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5205548204,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5204795630,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5203371173,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5203351770,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5201090653,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5182410396,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5182354460,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5182310507,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5182271712,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5182217263,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5179750830,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5179706770,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5179666779,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5179613132,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5178792966,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5178748499,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5178715947,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5178064325,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5178026940,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5177977940,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5176296981,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5164547572,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5164498643,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5164452647,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5164395421,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5164339565,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5163616051,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5162329858,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5162291321,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5159014778,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5158975823,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5158915504,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4933789663,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4933784204,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4933774224,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4933767913,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4896976911,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4896935743,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4892247910,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4891153950,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4891086626,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4890306955,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4890278603,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4890226873,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_4890011359,95m7b8TNxIHBhN-__-X571gTZ_gkc8rYljHuxPMqCXRUc4ux7avX73ox67mi3EX2RpFzXkmvPboSiw,8,420
NA1_5317329731,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5317304980,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5317222964,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5317178235,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5317072598,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5317067140,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5316101916,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5316075796,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5316044835,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5315463745,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5315421228,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314978236,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314958297,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314943527,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314915318,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314879826,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314840633,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314810594,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314749274,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314326790,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314299313,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314263974,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5314222653,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5313688178,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5313657442,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5313616684,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5313065488,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5313022433,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312936954,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312908011,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312891888,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312854248,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312734384,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312722040,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312712337,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312594939,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312585730,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312570004,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312538323,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312503164,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312472447,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5312463799,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5311814774,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5311777654,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5311129636,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5310612630,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5310546364,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5310519661,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5310479365,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5310458828,ICYZSbb3nqzka59CI3IFxgY8XHOf_BeqsillCSAq85779xeqZyquU-d8LddzmsJA0vQu0OAWihYTIA,8,420
NA1_5316643654,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5315937844,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5315913655,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5315376140,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5315366539,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5315346953,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5314793888,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5314769931,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5296448506,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5289196034,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5289154710,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5257752551,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5256804999,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5256780393,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5256773398,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5256746993,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5250468761,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5250432463,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5245857864,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5177363663,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5177338767,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5177306310,3j7x5I9CQHG6MfMYx3EEk1NJhaBT3SPhhmkSxg-ggj3AYsTEHtibUAxDv0JQsa6DmH_kqAAbVA4mBg,8,420
NA1_5215765726,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5204810067,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5204789836,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5203894646,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5203860830,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5203819744,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5203280684,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5203276225,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5203244883,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5202451125,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5202424159,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5200363804,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5200095973,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5200054362,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5197019049,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5196988445,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5195380228,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5195346391,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5195311004,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5189995949,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5189963721,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5189915698,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5187243839,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5187202392,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5186526334,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5186491266,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5186459767,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5185861162,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5185823666,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5185783706,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5184720054,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
NA1_5184689977,DiOuurQUve7gOfqvDQ92RhmiazVOkkhT4_ZHuMSiqADWImkCAY6OeGG4XItN6f6URqWbOLJOFE17Ow,8,420
