region,tier,division,summonerId,puuid
kr,PLATINUM,I,6QMnjfDxk2lq22bC5qR0DbaGdTJNALhO4w0u8_prSB_nl1zi,becxgI6sadGQphv8WSaMtssFqJ7Op9p46q7njupQ-VgD5YA-g5JaJvl1S0wWX3vhyvh0vaomng35WQ
kr,PLATINUM,I,cB_sGocuEF6tG36A-7EknBVMHI-6hkXQEDurTobhWTOV9KcR,eVVwANqUqAPWHzCaOP2TjtW5GxDZ36G0YMQw_bRImjMYP8ibyk7O6jyxZwssgbHA-PWU-zsqBGMM5w
kr,PLATINUM,I,XwleI-NVwP4duR3_x_1OITZ3Y883SMrSfKUNtdS55x0_7_d-,i83DZZRr1E_yi19uG9rvkQs9KfX53UbSR2DOfvOzEbfMnEn45VzqcyB0Lrn1QZ2snvYKtY_fepSVTg
kr,PLATINUM,I,nlSJ2Ayui2xHd1_RMH2qJ6d7IqoudjmTZWeNvXxDvFbzS-xb,9JnRL3zKbBoMJxLKj5Wa0mb79zN_WCApzXHru38pz0VSXEhnmSjRgTNeTdj-nWl2K3Y1pClBiDAhbQ
kr,PLATINUM,I,qoI7bmQXuY6Rpb0i68OfqvQ6OVNodfdfGmxm1fwWD6S2ScG_,dkyhXrfgLfmBluefSuxYlmzoRc2z-O39GLlJcdHRRiXu9qn88FSfK-mmN4cdfU2URJggwxF2wJOATg
kr,PLATINUM,I,_Sn2zDQTYDgFDY_F0e4fSSOwinAtufYa2RU2Gn1q3KxLI2Qt,q4L1XpNDaRQyQqUhyhPO_uf6Ufq8WJM4IUGbX9hxO_pAQqIwDQLR3tjJw2P_Zhq5U-Tk5M1M48owxw
kr,PLATINUM,I,b8MsnLNBVt7Gbs2AkRhaVpvzmPtkTjOi8or-vdt3WbaF6JN3,-qqo5JJtH0upFegt7RNtqyc177VetpfdapLtPgtW59pWfnEM5GMptqCb5gRBU2CV7a-RTuCmI5DRGA
kr,PLATINUM,I,FlmbQbkgG4TnvD2a_T4uWuuqx9OgGoIcrStTA5EG7graCz8,QlHL-I4VcA2sjSHhrs8sY-AiChnFHnCQAHK8JskSpJof06glC6vBrkRSLLJYxewVw_m7cdyWysqCTA
kr,PLATINUM,I,4waFmKOJdWDeLJZcJC2giJ0EczcN8j5BeoOpRDivmBY55XE6,8WT7JVHSSwka4YRvGF4JetZvQu9YZPDpMVk8g04RNcwOXpFqhx3ezcrepH57myMRD0La07U59bq41Q
kr,PLATINUM,I,3OOmfMioCsCRgOY0rrYaouxGUnog95aNVPBD2P5SO1TqA3c4,2ruZB9f1B0fqrOCGRCV8tVUPU3wylDPyJMQD81GjKqizRlWzhflD0rZuH9jvHTZZGkjovW8L_A0qQw
kr,PLATINUM,I,0kWkBllyJWStKTiMWOOqAf-aIzggRxDPfRublj6Lk_X2gFY,gvFt2wIQ1lerpLEKsoMZWf07NY4lyDIM17PwgvxofuBSe8BXX2aCIHeoeWJaDRejbFFG5FifntTY_Q
kr,PLATINUM,I,xnFUsW2DK7YswzUHF8oenMSWBRMAF4R-ZkAOGGrdL-QLdwM,cic5QEmq5gOULzWPVAjAqYlsgTk3tXnBgTrbgXYkRyYlW8TmPp4PTMvGzorFCVOalmwsY_zskiiJow
kr,PLATINUM,I,1lUGEn2CuHfpjRqIEs47DIbSA0OOUWMsi24ZXSFuuhVWSerk,nBRJq9gubLaOOAAX62E314ZOlWHwn0f4UPnGgIMLHv4iPai8uwU7O4d3Dkm2cWKdxIP0TIh1EYHDaw
kr,PLATINUM,I,9gHlRTVbu8KXu0tzCf9F0DxoISqTPifHbL6ZPLLtt9bxlT4,UzXCoE25sTBwMFs-rp8B4xclV8NcUCuwSjXIQarfa6XrWAu2KioxpRIfHXT3F4IybciFVgC9WmSaSA
kr,PLATINUM,I,tCCu6NESyL83vQA9yB5zj5ipF9chYtDdaOeyGskpRGxcjXLz,F_3GSUjGwmhhKEGegen8An5MPoj5BPn45imuoTzXlYZjSQrxJZlyzGFC7ccNkx_kDYB3RiMLt9pzSQ
kr,PLATINUM,I,1iWvUf3dDx19tqVNoNgmjqy8abRxlQyh_JzXhgwXkPQ4zfY,_RqAzxJrIZzXiZmB2fvP_rxpinC4ZD_HfQ4Y-2qY5tN4BUgWTXQnM4YJzjQ6h7M1hNTUgTPPuzmefQ
kr,PLATINUM,I,uCsvktCT9hiQlJbFstGXi9PMjYjYMIZXHsgwk-K11QOD-JpX,JIF4NfVZQQUuINQMr-Q9eV6Qh_mLwCOE3ltPBGQH-7OEMrxsaZI4GN7H0PMwan0lEVM2mva52CJ91A
kr,PLATINUM,I,tK7OhNjKKOlwH1AGaLQUdI767Qpo9gFZR5nj-8M-PD_WJPk,Ow9xt0C3dK8alNXsO5Uq1G0NOSG7udpVUgevcKAenHE-40dYosJ5Xmt3jwlxzwcNppZuIPr8zdSIyA
kr,PLATINUM,I,9e7rYH-JvHoiUSYFA3dcgcYp-8hSWyrMqvdCHFa8meEW24Wn,u204k6oXd7NrkHa2SmU-u1sTwFKsu995b6pZHIQj8xkpt2hDykf4s6xFTv30tGIQXK7FvK6za2kKtQ
kr,PLATINUM,II,vjfXb4ihM6b15LxQohNkF8lMfxoz0qyH52Be7C5X0p-wIzBw,9m05vpGWWILAa1RZMX6VGA2nYlQCCiCDO_NT4dAvlIzKw0ikl0NmensQZNJ_sRjW4HF8eq1xR0XNvQ
kr,PLATINUM,III,fTUnXHRV7j5eR2DOWmrCJBty0VTBfIH4tL0Ggwt6CA2Ng4JY,whWU4CDgyN4ssyW59k1xYWKiCtI7ugde7wVSG-8wZ43GsdEcZ1pONgbz-H9wjOz4qc8vX8iuKmT7_A
kr,PLATINUM,IV,re7FsGS9LcKmQau9wyaa6HjxGDP6hn_ZLdU9xek2MoGlDbQl,wPUUmNMF9OwjN9etBCmYIa4eG0AAfEqZfBY6FuCpU5fVCLL_a-TSOQda5MpP03esJpl7eibU4G42-g
kr,EMERALD,I,eQolBYMGQyskAZkQkpCH71Vcp6MQ_79_OAWjYpqmOR6R_NZJ,gMkFTRiwBeRKKUGo-psQGrtfoYSR2bx1FySwh8ouiI__vrwR__kTV6s-RdnKQ7qx3Pb55qoNloK5Nw
kr,EMERALD,I,wAG_7dH9gWtj05tQ2CvsOO7u-XYdpJ7pnW32gsBx0NT9xWQZ,qbRWjapN4Ga1Ek_BwIjEGSzXEB5mJaA9Wut9i97xDPkMGI8z6DZXLt09VB8qlY1QuuY9cLZNtxYvOA
kr,EMERALD,I,CtDMo5zpLhc3QmlQStiwm5cd9orsEtF91UClb1_DX8Oj4Bwl,4_SX0loBcVDFe3_JXv_SMet2F6CfpS_QOuIjXppY_bcodxFJ1Fnbc6H6YH0uUU9ejFr2cJPMYUYM1Q
kr,EMERALD,I,8k2xZIGUluLc8ZKkfE4v6pxJMcCnXL94maALb0qhKhzFYNUE,dQErFZcDfkpINbRN-aleyL-jTV4pyhfXmKMHWA0DGSR5kaysDYnwsx6oLfCTQIlQtB5g-DQCUo3Lrw
kr,EMERALD,I,U6X-Q1vLFEIrk1kRzpfAS6-L30I3OfHaXTU4PD_7y5mCZcrg,WW2Y7MmBVfDIDnmRiQAfx7ir1bTxz62098Bi0658U2xlrVYSHcPQOgRiOwNjqiLeVGQl1-TBBTPUJg
kr,EMERALD,I,2Q782Az3KRYoZFGgffYw3ai1DXMwV1-kZwDqu4jBQ4CORic,BGMuIi0qS-1nFssbptmGH76oLAAYuEfQYdyiWhdaDlgppRJQfL-pdSSURUFMI3ciVt2i4rCxu-KdVg
kr,EMERALD,I,vtruEyyJkjg0p9lRrJBso4aoEkAKsyHwx5koD2SfqmRSycX6,2yNAGqEUlhIAM4oewai89OQImBYSpu57WDdRQwq6LM9MQCXPjDUIPtbSiAKoVSghWe0Z373VoU7Rgg
kr,EMERALD,I,d6bdb-lGl0ZqQPTWtwydRf9-Lac2wfewp8b4D4grCheC5Bzs,RsKsZZow0izv2HmxeOR56fTLk5nTS9vM2CM-Kn9cI-ccWOf9pQsGR4wQo1W0L-kEnz-0mS5r8uiMXA
kr,EMERALD,I,dKWMsY9HTDLttwK9hw-43F5gULm1uBEggpP2j0zkpKGIGBHj,IBD8O6SE0pEPUDhmxk7dHVbNFqoUPMJTRHDMPw5m1X4apiJnQZEshQ8O2aWnMPyRmHpRZHl3BCJDuQ
kr,EMERALD,I,XZ5EUvYtlpHKK8sAyx6nhv_wj_rqd_LF1PYJFtoT2hGWxUY,5F6u_J7g-x-Ej77zvGube9r7MeyBDzBVF11HPdX4LWAf2FscK3FZDG6TrgBsiEX0kTMZC307wkPPTw
kr,EMERALD,I,ZIUYoJcAd9wkZcdZ494UZXyNKQXF6nLuVPUT7zOoTE6veUNS,WamHej1ArEtvRMNP74uOZn_IUTGzLWgoR3cx2AS23xFRlmkuctbctzUjRYhObQWEyS-K7s2Wz_o--g
kr,EMERALD,I,gc5rANK_wz4ZCIjip9Vvu9vdxG1mcSLSL4R9cqKMZYmsulfX,z_7c6QrakoIk99OlKjZ9f1BmZGkjG7PbC73gOgvFm5aZwzW2svpYquNdp2-6G82N-lgrT_nZRF7ugA
kr,EMERALD,I,nVzT5jWppd5hAg3x1OWP9j8Ull-DCgdKPwnZW8h_Q39RncnI,Gqo-NMHBpoqrCKmDvWhp-ptS0ZBlU4HErLqwFWdLkKzPJ_F18f6kJFTfidMs8Z1w_tkgvy89LujvAg
kr,EMERALD,I,5YpJBzo8qsA58Fun8y0SDNs92o0kZH9eQvr2tyWQhDKR6dNo,VWrauNHsANuOZwiwg34WEY70I28m_zyqiLib-UMsHBAakk5nJ7BS16OoVwGVCZ9J7Uie7cbr-15S3w
kr,EMERALD,I,cJGLzGk8Yyo-wQtZHMAFInNlqkwSs3bOMRpkL-n5yq1Rg9Zr,8NR9AeTqL0E_Y2jdYhGsLJu87K5vXXFwSndLNZHZ_nVWZvlp65bhQDWmRRQ1UfeOd9-AXM-2Jcw9MQ
kr,EMERALD,I,iFFblKpTAcdIL55bJ59F4f3-tUDLtmJkDxzeWQNMIBZNhyE,4DxbDdPHVAbStpTYC6rFQQrnemui5ZYsmF9jJvCQ40owxiJSRxxVn7Ua7CWmlP2hsVt7eZjMOfHxBQ
kr,EMERALD,I,590yk8NFgkEmpzjA92aKSUtDrSGezwUsZRNfI4LFrtibEdw,zAlK0CHlQfGOO9GoFyqVJYxbiJr9PSqJwLZKK79ZBokMhxzKp2fG_4CJv2iZqthHdctU0hgBfzXAXA
kr,EMERALD,I,D1I9dusPtK2a-ltDXs6SxISX9hVIO49W7-RgjvvHr2ZqVqk,U6bWX61S8o5aBZHFGh8w5GAsimD4Ja6XM2Cm930uez6jtJmaHI1B6sbz3rcr17ry5opRrF3LZM-3LA
kr,EMERALD,I,Ws0QE85nP8jyUfNZz71GD8ab7gadFrTZxwr3U9P1bMhGaXaL,JHVtHXDiMHjZLprnY_ni-qu6-MeYn7gnZYrMUo7DBJRHwElZXZNWXsJecTj_luV12oRbdyTSls8OyA
kr,EMERALD,I,KZSC4PR8flL61s1USAfCQsMHpxf4KDz5W71zBOHLLLCHn2yX,wsxTUdP9j8-mR0FonbQkkJqYYvk71fp1Hf8-rFydBxdjCHHhow0-66acK506IEGWturhDOToh81jfA
kr,EMERALD,II,LdJY6Qm0TFvWp8BSiKpIBn3w2Tb5zjmSECeT3beCNPYSPkQH,53GUXTPY9eH_28Q8Ro7eXliGWrfKyI-iaUimACJDcVEeouvFAwAkdcFIBhtBJ-lnYUvdSPSrV_jM5A
kr,EMERALD,III,OUa7i3dUazbobu8-mrEcP6d0ckcAtl7RG3zqbEIR5kBKqXyo,ZLXq1gpKJiVQYnn99ka_CrOvLlOF3I2OtAZf2Sxn5uG6QsVpV3Cs-n9OEjOxMdIRoxVjHxo9X2HLAw
kr,EMERALD,IV,sA1EVOY4z-iTEwKu62w1zAeL2UKCUXP9MfvN7uNgTbXRyr7h,VDrJTpvTRNehuwBRPW-Vg2_JXpu67puDjpSg0biCIU7psK1SRPQ25uVAqTfxfrVZF_6cxXzX6GLfHw
kr,DIAMOND,I,dwXHO52-wwmKJ306_yKaWNKMOsYQDmtiVHX_AfEe67Rygpw8,wq30I2_YhHHiGjxc7agd3j9oOZSEptuX0gsy11H30zuYTpm7-3CwuOWKR7n5gjtOclY5mvhff73S_g
kr,DIAMOND,I,1KBxyxaFBFVU2FlBB95O7y32wdvrdqd9HbTs3RsjMYCp-Js9,_9HzeBOFVWf1et_YzSN8AmxNpuelGYiyEysqaFQsruT0zpAAigcb3cpca-W3rBuLZlvUC_RdQ5pj-Q
kr,DIAMOND,I,OupX1eghlk2uGaXpvz9PP5ejHxWE8Ee2-3pq-PHkf_Q8Nfu8,PjVDoQdq9BOUuYj1BDuEqKSabtTSp68MFI-WTztZMlP6qR4Ia6B9JKGasRkjMDSXJdrUxUh2R49m-g
kr,DIAMOND,I,hr0yNe3q0ApddgfdBaotK8ramWY1i7XG9MplEtQ4OSDjfPs,9LnhrEjBca8kMdRIlzNPq6gqLtmJzVNyC4IjtTELcaLiJvdTH-7ankWFwacbWSNvR6w4ejlYID1e2A
kr,DIAMOND,I,QukJIIAsB3SkhSwvB0SCwvaPm6toOMmglKkxER0GMviH99E,dV6mMiHObwpLZ7mD6W3-rMWOwF50E6qAN6iofBNzP0ojIciSxVAKQgOoOOvBROe8_QuwIFqxGy_7lQ
kr,DIAMOND,I,fwLydLu7fU4c8eJRZFr0arUOEnpXJzOl8lWGTT714c6ZIYro,JSpSwl3yWsgUKW4Nx37dCfNAGXv3lkgx5rAihvq9LbnbY43l3fIR_4vP3qq4Vv5Ed7tBmcaXBkw6sg
kr,DIAMOND,I,nJN1fQjKdo9TAQB3T6Teb0zQMtDPZ9SWdBMZlB1ZG1cWRCg,6jVggtADwJlTS1rPwZi4XyqYpHcN77pHMHgQTI20BffJh1qwrS_LzrjTuDtDTJtpcpF6wiIg1bxTRQ
kr,DIAMOND,I,BQ-ZUqh0Oe4wM6A-1aAVGk4kK_UHPcZqAfVLrb7HmCHQEdwE,ly_FdGajwUyYS85SrPZeyMZN6JnYMHwQ7QaVyn8uzrpOE-yFqz4K_2rcPjYRY_UZwm7ZchYt0N6MOw
kr,DIAMOND,I,cuTcsgR5kX2cbZICjBpDY3lkR9sBgqcdxw8U3CUsMjbS9J3V,_CrfunPzumGYKr58shkyUmteZ2DpbQYIf0iEQa2G3ue2eOU3f1sZNrCxlenS_tBrjdvi4ExkGhGI3g
kr,DIAMOND,I,PbMtRVU7XhOFb-lb3y8vSepl-8LpEq6VGRpKotCmrZKdQiFu,ambOyhOqvHXiNnexj3_fdr_2-DscV9lvWqT4JBIrBpKwIgZCGjP0ooAepjruK6tlnBTF6kLJkPUEKw
kr,DIAMOND,I,mLs0V8qMuHRU7IPdAvbOJsVaJzYRgehwnjc7mwBd3ZbNqJiL,X4LKlMYzsbvz79iZpD2ZH7JbN-lX9lXXKSHIiANy8UCpyZ_PbLz6I_khLgM8m6pbpuaSTQGnY6gxyw
kr,DIAMOND,I,h2TcIAW862t6BE4onGLK4qCtKg45P8X4eCV5EAl6vGADJgjq,jVwUrkL5F5KLmJ2E2UXrryuNfIY6S09ZGajiNE7h7aNUNKi6zCrAEGf9JnZFuOv7zAZ2ueffmweUPQ
kr,DIAMOND,I,0ZmNbUB0oivBPZ-gk6p5-nTSgJYuRb9kKGZic39TDX_Qxm0W,tLKSfZqakE8w60nJ04au2E7h8lNazSspnFaKa-9el7Y0Hw2mD8x3w7qDrxYTS_Sa4tqFcn86GKmXjg
kr,DIAMOND,I,Y2nrLR1M4qsJIxeM7Ch3nrayd_42Kb7nDxiVrpmMScsYBnM,_te-tmkvHs7zk46Lc1E1etFknQ1yeEFcw8KpD_rDhhEWVDGMghJ0q_AVU9mEiX7jjAOap7oTLLckCA
kr,DIAMOND,I,ovPe9w1Apo77PC5HcrOU0yJSTiQ3VqM9f6Tz0emCyYhwQ29O,AtPcE1CZ4KTu4YxyWi2U_ucQ8-ty0ZtBC26vtarA4WRlP7H8uI8VoY8vZHr1aYi7YF2OZj7vRyu22A
kr,DIAMOND,I,x6V0ayMmRFyh02_oV8_84ZAyLH-PSUGfCBYDleACQ1iE16mt,YXg8webIeRLSLKf1i_2z4XHzJ9eaD44Dsw0jLdB1jMxvE5Oh8IkomsmGnc8X-WzPhY9JcWYpMep61g
kr,DIAMOND,I,HfQBL6gZC_KKgaMyBD_nqLvfiX9x1xBjDZsLNXwrltGQkSjv,mTiEWc_UAiQ46-Ahw0iJ3eJh8ocp5YyDGkP0GPEgAPLqrrBLZzI4sVK5TzM1WE790f0RJTDVm8LQug
kr,DIAMOND,I,bA5QFdPfhtxjqEroJPNbUBdG55jMTgZQ5fSiDLeUC9Y41wCo,6FXABv_WbDeopgoz0VPjvmiVZPrH6kKNc2mRUh73IIdd9r5O8oniy3-akhs07Dmg40ZxpV3PxTZ9Sw
kr,DIAMOND,I,vU65vZQlErurIuLkKQw9o3iRgCXIQoGAmW6D6BUPvyzncMxB,kcnhGAu1bs7R64g1f3cVth_Jq_GZTmW_xWpaVDoZnh1H7A_kQzIrgqXipHQZ20LLGWbkDzaRza848A
kr,DIAMOND,I,2OOIRDh3TUOvhp5YgwhYbLPM-TamvT0B2-I_hXtI0bACutU,gYOWpJ7QoP_ivVAJK-3YAwZiAc2BA_7H6BdXWkykr7s1eoKdIjElp-sBu_F-CpFAS4lYDBY6euNZag
kr,DIAMOND,II,4H4Z-WW0crvlcinCSXLKMdOcz7H_X221mOxxNytn7t95MhBc,Od1aVrc6kgirqm2c5Jaki79ddIf1Lj3T50EMEXd0HjDI9mDXlL-14gsYoDW9WzPSf8fBZ2jt7RiVCw
kr,DIAMOND,III,qPbB_HCfG8RB-m_LzXA_S1_PosBuPxXNocwyWR2rfolQkl9W,wVloRos3mf2gKfopod2UIavzbsrBAQKCjNi3vhHFpFgAeDoWYslPQsErMjYlmtTA8kHxrsKHUj-5qA
kr,DIAMOND,IV,T8OlJWDBOVkvTrv2cLBTxUYdLzA5cADivykbhrDL96FUF1A,caLVNj_CR2qWpvu_Lvdoajx14-eJFw16GOh2pjU-tyqce3gY259ZlxTxzCDOeB23Ldb0rrq_iTi7Gg
eun1,GOLD,I,FUnoLFEHFleQVPz0DTc4qY_kEOEucHE80eYnL0f1HTDs,nGFtMAkcmT0Syfg6QG_udmdBRbX40f_oXSRlaqIcse8F6b2K83KePBSZWUKabbTkf5yOnQS5ZSqLJw
eun1,GOLD,I,crJf8d0CBn40U79wYvPAHS9ZAxi4qTF1B6uUyh06PCg7,SL-Q4syb2_3axXoOw-2oN9kYuDt6lc8XaoA2pZ5ZEnWCVyowdYYlSCHgvgVPyeOZyszUCNfe_0F0XQ
eun1,GOLD,I,9VpK8VjcA6Jq3HiNakfD6iWGkwYQvgtzcCdE66aqoLSV,l_4jAr0CuQhB1O2oPyPKhkhk4o6wDybIno0XBnl-PrTJynYDwTFsDWVBTGMD72fvH_X3d1dXoyH7LA
eun1,GOLD,I,9nwFtoZ4mXaVtYkh1A4YfkX_GSI1sIPjzCaHfb9Xk7X_0-w,o9Zyj6S3CFEqUFmlHpZ98hQeUOYFiMnUsJfkLp41eh2ls6e7Y39hJbtuAymzC648E0WGqqMDDSFXxA
eun1,GOLD,I,X8oTg1K16JnF0fGcDKsRszkqQokvpHnoVLAODewVD2R0i7g,U-eO4n74VjsNICKE_LzI7oA6zk-BpsNUixhGd6MgYylM5KjGp3o-AJnxq45WhbRb3oV1f98uwR1SSQ
eun1,GOLD,I,WonxUITob_k4d36h6aA2Io_l0Rp_YCJbjxNZfdNsTKGvF8o,IHVB-DCJALQCLSgEzUrByoSWYe7iqJkpZL4SE-WeFF95ntvK3c177-iL4H2q64G6FoxPMP_jVGqx8w
eun1,GOLD,I,VuXPSX5rRYPCiHtr0Hm5L1oBJEC3SB9cFBh4A2whgXDM9oM,lWs36MX78qGwlOthlheDgmVXDri9u0_fZka80i3bYUF7LujbJtoJ0Qd466it68mp89srM6SMoah2Rw
eun1,GOLD,I,CkTSZqfqgfxSUNWHnkGO53nWaH3wS_-K5tSPD5JuutPrXzQ,XOroFF7Gd2E3XKXP22UySIVcXMq9ueI9SWFN35JMrL6iMwBegiOu-nXjlGKfvEg0NYqNe5r_Cumm4w
eun1,GOLD,I,YH8S73mz2o8NCUAJ8zNKtWqX6NjlWapO7dRZO9yke3rkVQE,NMwFYRMZbxigFxPC2ByTIRNl2X90If_O9bt3gcMOGKLOyG7Qa_T57YLPYg3SFgjU5GprPPgmfDeXmQ
eun1,GOLD,I,3rRQWCmMCBXuvO-CrqhDi-DiD1ytR-DNvzi0D4HySSUyN1M,flD4nPpPwCKXsTeAS7Cb8Cc3HU2KTB8BbPOMk1RRVy_nT4_rxOdRjLrTmwo0c_axEritRKT-tcj_hw
eun1,GOLD,I,MNXrjqPwvJrEMIMpxhWPawseETl35F9jea7YKtcbquo4YBM,kCMvi88uZ26xMElN8dq8nZ-RcGVVnJW-PqvgdgZU6Kg9Mo3AipsDHIQsHekDbrG5NAyUUL36PyCUpg
eun1,GOLD,I,NCpKVnu4mNfMCtFGdcRxsaTs61qzs1ATsH71OxlHR440t_U,7S-9csxNLq2FZhpTzHRxcqQmsy_qTnp-W4xuZX7HQ5MfQMS89esNHZmqTJrYiLLGPpF_ofVdfRfv2w
eun1,GOLD,I,lt0b56dLLIjUmJZMuHNPO4dfGRz_fzOL1mGXx27vJPv5MzA,EmiU1tu2rsyLmCpMbldtcDs__zJihV48PGhJM2KgPEzh742FDyCM7u9Q_pYxvZgmTNwDeAE2dc_Uvg
eun1,GOLD,I,Vs7q7D9r33ylrhoVMVOqEOVQverDWbFFCx3Au0Y6-1q5P7k,1pikuVddpMPY-SHx2SqlZCk4xaV6Pnq6S7yrjHN1OK44c-TCyF76xHM4T9qe29pJDXN6ptkaDTo0OA
eun1,GOLD,I,oZ4mG-3uduHU7YCecDN5iLsOwinHNihHKxun-zsSwY7ya0A,-_WUaqacdW3mdsZbe8wvCbzYsJzNFZ4nEf_2TFM7ZVCnFg8lSOqGVbc_czvYCIcqPnbBJMWo3tKBLA
eun1,GOLD,I,9cAZkQOKF5BGBdt-ryK6rE-KN5dkI-51b7E_pBlNRz2iidc,shIT0Cy5M4OsdZFiR8mfTpXIJe88zqJ0gueQcHIpJMi7zY1-RwAzYgHK7nBBUDYzEFfxPHYgoZgSVQ
eun1,GOLD,I,q5kIvKbImDgPkkkBfaGJb5IIu86SdWd_mYWaaO7j_Urfuus,OrRl6SD9Lcl1r-kTn8cJDnUPE9kWlxvPHTgHCMkE8fNEdGyZ07zKfTrFvIbvRcL7ryBG1ocr3aLJpg
eun1,GOLD,I,XUdXhYbvOp0EOahmQFCXjH24zB3TfRXzEI7JpDO_Cqdava4,6c_aP1qJW8O3SG2XU8XWf77C9mmHKP0GwBGkTEqLLyyG1Kfyyv0hpAvhwSwybOvhiu6LmylVqUu3aQ
eun1,GOLD,I,_nJadrU1-pMVQGWxSoz1Vxig8EfZuR2bBf-zzEbsmzLAfqQ,X1m74AEEF9pccf3bMA3gWs165n-9xohQccD4yun0WYtTzLfNiwVmCfKYVq_4RQTbV6malcNKOpB7hg
eun1,GOLD,I,nuFgOkzE0WnYjoprMVv0lVjkiLADZuzftGk7y4t3yyHJvqw,yRysXhWxeJ6fa-HDfxLOSwOtwztac_LGghsNzyeQ-kPNFKyt2RCCVNhjrVrR0f2DOVeR2aopUsmOpQ
eun1,GOLD,II,uCzJapZo3orJ305P3NVZ0fzKh1JcaemfTjXHvsKqvsze,OWSoRKshg7ysm8Ol8GcnOYXVXHJyBr_36wFt1zlxA03-owxcXD0gXmdTvoeFnOCO06q-Cca1G2I8oA
eun1,GOLD,III,1_zSgkPbVwuOc1_Nu6yrZqKNtgathP1dm6SVBTWdlmZN,8GNDK2DBuEWLxnVHbApYyAEzpf9lug3a4nY-5yXGcaF72pwWomSut2ktaXQ1h1LaI5aEEZ1O-hckAQ
eun1,GOLD,IV,yJCVugCHX5ZEDQ_yd_29OCeEdhpcstOiTHH3rZsxBNa7,VJ4YLtiLHaPH9Fe2Tf9QDFZzRLxOA33yobet-US-9CynyrFrBFBrq-NQyTBM3mhGI6y9-tSd6Px13w
eun1,PLATINUM,I,Aga3GlaAy_IWt8pCHc7etx6cgpaV4oM6U6Mrc6ajuv0,MFlUkIPBFoVzc6wdGx5EH_xmmw-QaDzoEgtf_R0ZqpJZMjm2D8Uf2cX0mYLVocP7ms2hzDYU4jWI2A
eun1,PLATINUM,I,uIRv3xgHAUH_kyH1Z-IjF4No3JuiffKRa6Tpwzgs-rgb,jSM9vONMiEFihARXslDv3cW-4TGNU3lgP-NVnSuQj229Y2iTP5jhzhRkuwNvN19y7nluw9eodhWOrg
eun1,PLATINUM,I,D1IBpEt0oQJfmPpRfEzpV0_N6IVXXic94SN9eJ5dKCXG,saj2hZ1nYMSaMteyT4drtDHG4-DhNQnylY076AdOvlIxe-3m-XVwV0QFAs5FUAinzxCXN68LqgiypA
eun1,PLATINUM,I,k-LRse_kzaNMjjhZ8ihiHBOPj8l9lqRrhoGrNTTbdhz5,b-p7FY6EjkVSbUT4f7AwzjJ_Btnsg2V4_SmuFELK9z_v_NKTjuiRN14n9SNLBfd43ekBIWT4Xxfc7w
eun1,PLATINUM,I,XZxMWjgA5U4aOVb9_UJjga7aGyLSwD4-pyyCZ8lfhU3zyAo,Qa6QPR7YcbXzBDelPlclKlWab15qhq8_f-0Vm4nDrY1BqSVDZ4ecSDgC83NS11U9ZWBZwxhlFpux6Q
eun1,PLATINUM,I,x9DY1xDX7967J3CUOsM3eKllsNoLJJtRoWRQ3-27cwAmoK4,wL1unWOdnaA_81UWbo0NjNqVw35ivYeyXXFv3jE88-Hh1Bpd1pecT5EwVjQsSo5EStmgJAKOZjWVWw
eun1,PLATINUM,I,M23ddU_ZWiWUsW1zVLUYXlekw6yS0FfqqnTO2pJxKNbiOPk,-J66r0B7HbByxj5tDF7vvz_lYexhlOHVWHqc2ygQJQqtpNreSfmNkBzT3R2OIL9AFl5IhbjFG5jXUg
eun1,PLATINUM,I,x4ARbcfeoohEo4D4BDWFu7ZByIzuL6SHYeqGP3ij_NMO-fY,YKKm_0du2NAw2onCRlnl8iT4iyeHcHd-Ret-kHOWmc6JnOgFo62FJX5Fi2QIyY6mEwg_9PJciBxD2g
eun1,PLATINUM,I,Wx9FozJzuBNn--kOHHmm75RNatWDXWrqi9T7KRNirVYwjrU,CiadGRxp5BVmuafl2JeT15iKKqfmtI1B9ELBK8uy3E5QurqobWB92HAd9QnXBeaEMXCmIleFXYutEg
eun1,PLATINUM,I,imd3eeYkwxoCDCKqAPhS5JiWIX51ToYAC73XFno65RAjU3Q,23-hTJQUkA6JfmQcwZY7pUEDbS_dheWbeTI0CSTqGyBMy9MPg-teX9F_yPWy_sMCrkY7fpN2BEhOBg
eun1,PLATINUM,I,0UaN7v0wwX9wRZlJmKYZbB-DmbkxVQze8DqXQ77qFbQg2fM,KuX-R0BdOIBGwHc9VQa6UVa8fBJQ2h_q2sZu5XCGrcEaMY4vAyP_FhbI3ZPWk5xiLRP7JXz5OIKbLQ
eun1,PLATINUM,I,kRhreerAQvOwxrujwnn-ADPctyDZukiNXY-S35fwKITDAxI,neH7_OQyjnJiwk6pC4Kn0zIAql3DbCyThz3zU2qeJ3NB26fevWwFozmA4tVVT0LCfBX1u5QiNRe7Bg
eun1,PLATINUM,I,5XRB1i08z8UK_Eojjsa0FZRXDiPCApWXUFrYNAcvAipoAIA,CSNoBSzl_prAi8EohL9buVtLT3xpnGt8WJscEJSizaWomInCtaTyGbIDW47d2IXTSAE8d3asuUqZew
