champion_id,region,tier,games_played,wins,avg_kda,avg_damage_dealt,avg_gold_earned,avg_cs,avg_vision_score,win_rate,pick_rate,ban_rate
28,na1,DIAMOND,1,0,1.57,23751.0,10542.0,134.0,12.0,0.0,0.0009,0.045
28,na1,EMERALD,1,0,3.0,23604.0,11921.0,172.0,11.0,0.0,0.0009,0.0504
28,na1,GOLD,3,0,1.69,27066.0,11651.33,153.0,21.67,0.0,0.0029,0.0438
29,eun1,DIAMOND,1,0,1.11,15748.0,9113.0,136.0,15.0,0.0,0.0009,0.0905
29,eun1,EMERALD,2,0,2.82,30128.0,11993.5,149.5,8.5,0.0,0.0017,0.1113
29,eun1,GOLD,4,2,2.52,36485.5,15053.5,163.75,21.25,0.5,0.0037,0.0726
29,eun1,PLATINUM,3,2,4.11,26952.33,11853.67,142.67,16.67,0.6667,0.0026,0.0926
29,euw1,DIAMOND,2,0,1.37,23418.5,10747.0,200.5,18.0,0.0,0.0017,0.0582
29,euw1,EMERALD,3,1,2.6,23182.0,12360.67,192.67,9.67,0.3333,0.0027,0.0967
29,euw1,GOLD,4,3,9.85,23499.5,13047.5,187.5,19.0,0.75,0.0036,0.0728
29,euw1,PLATINUM,1,0,3.2,41208.0,15799.0,180.0,19.0,0.0,0.0009,0.1265
29,kr,EMERALD,1,1,2.56,30206.0,13738.0,172.0,30.0,1.0,0.0009,0.0072
29,kr,GOLD,2,1,2.32,24865.5,12780.0,169.0,16.0,0.5,0.0018,0.0083
29,kr,PLATINUM,3,2,2.56,36211.67,15424.0,215.67,21.67,0.6667,0.0026,0.0018
29,na1,GOLD,1,0,,0.0,596.0,2.0,0.0,0.0,0.001,0.0648
30,eun1,DIAMOND,5,2,2.77,45164.8,17931.4,231.8,23.2,0.4,0.0044,0.0122
30,eun1,EMERALD,3,1,5.3,19810.33,9805.0,152.33,11.0,0.3333,0.0026,0.0157
30,eun1,GOLD,3,1,4.82,27636.0,12832.33,200.0,20.67,0.3333,0.0028,0.0084
30,eun1,PLATINUM,1,1,,0.0,517.0,0.0,0.0,1.0,0.0009,0.0079
30,euw1,DIAMOND,1,1,5.0,24692.0,12761.0,200.0,17.0,1.0,0.0009,0.0191
30,kr,DIAMOND,2,1,2.11,29519.5,11666.0,204.5,31.0,0.5,0.0017,0.1979
30,kr,EMERALD,4,3,3.34,22422.0,10550.75,167.5,18.25,0.75,0.0036,0.1647
30,kr,GOLD,1,0,2.86,33959.0,16055.0,238.0,23.0,0.0,0.0009,0.0351
30,na1,EMERALD,3,0,1.31,26179.33,10990.67,203.0,14.0,0.0,0.0027,0.0398
30,na1,GOLD,11,4,3.39,40111.18,14140.45,242.55,21.27,0.3636,0.0105,0.0057
30,na1,PLATINUM,1,1,2.25,53824.0,18661.0,241.0,22.0,1.0,0.0009,0.0134
31,eun1,DIAMOND,8,5,1.68,27059.75,11133.38,174.75,15.38,0.625,0.007,0.0252
31,eun1,EMERALD,3,1,0.99,20353.67,11802.67,198.67,12.67,0.3333,0.0026,0.0235
31,eun1,GOLD,12,10,4.37,28092.08,11721.33,173.0,26.08,0.8333,0.0112,0.0335
31,eun1,PLATINUM,2,1,2.75,28696.0,14332.0,190.0,19.5,0.5,0.0017,0.0393
31,euw1,DIAMOND,7,3,2.39,23812.14,12946.14,209.43,20.0,0.4286,0.0061,0.0165
31,euw1,EMERALD,7,1,1.37,22408.71,11750.43,200.0,17.14,0.1429,0.0064,0.0292
31,euw1,GOLD,9,5,2.72,21148.78,11251.22,179.67,12.78,0.5556,0.008,0.0391
31,euw1,PLATINUM,2,1,1.25,20516.5,11363.0,224.0,14.0,0.5,0.0017,0.0183
31,kr,EMERALD,2,2,8.75,24413.5,11525.5,212.5,15.5,1.0,0.0018,0.0018
31,na1,DIAMOND,3,1,1.21,25256.67,11204.33,185.0,17.0,0.3333,0.0026,0.0156
31,na1,EMERALD,6,3,5.07,18011.5,12500.67,229.5,16.5,0.5,0.0053,0.0186
31,na1,GOLD,6,0,1.23,19898.5,11091.17,194.0,15.83,0.0,0.0057,0.0295
31,na1,PLATINUM,2,0,0.21,13348.5,7338.0,147.0,16.0,0.0,0.0018,0.0241
32,eun1,DIAMOND,1,0,1.78,21292.0,10242.0,121.0,19.0,0.0,0.0009,0.027
32,eun1,EMERALD,1,1,8.5,15189.0,12165.0,217.0,16.0,1.0,0.0009,0.0461
32,eun1,GOLD,8,4,3.67,21469.13,12611.63,171.0,21.5,0.5,0.0074,0.0782
32,eun1,PLATINUM,2,0,2.88,20898.5,9181.0,151.0,19.0,0.0,0.0017,0.0856
32,euw1,EMERALD,4,4,8.29,23582.0,14280.25,200.75,23.75,1.0,0.0036,0.0255
32,euw1,GOLD,8,4,2.19,15428.13,10214.25,152.38,16.63,0.5,0.0071,0.0639
32,euw1,PLATINUM,4,0,1.46,21750.25,10449.5,165.5,17.75,0.0,0.0035,0.0393
32,kr,EMERALD,2,2,7.0,7131.5,6522.0,116.0,15.0,1.0,0.0018,0.0009
32,kr,GOLD,1,1,,22827.0,14848.0,195.0,44.0,1.0,0.0009,0.0055
32,na1,DIAMOND,1,0,2.0,28113.0,13211.0,219.0,37.0,0.0,0.0009,0.0087
32,na1,EMERALD,1,0,,0.0,508.0,0.0,0.0,0.0,0.0009,0.0292
32,na1,GOLD,2,1,4.58,11094.0,9383.5,159.0,23.5,0.5,0.0019,0.0495
32,na1,PLATINUM,1,1,3.8,18162.0,10590.0,132.0,15.0,1.0,0.0009,0.074
33,eun1,DIAMOND,3,2,7.57,25295.33,13819.33,220.67,21.67,0.6667,0.0026,0.0139
33,eun1,EMERALD,16,9,2.7,14075.44,9763.0,136.44,13.69,0.5625,0.0139,0.04
33,eun1,GOLD,4,3,6.12,24294.75,11911.0,141.75,20.75,0.75,0.0037,0.1192
33,eun1,PLATINUM,3,1,4.28,15588.0,10262.67,155.67,24.67,0.3333,0.0026,0.0576
33,euw1,GOLD,7,5,3.2,27602.0,13214.0,182.71,13.0,0.7143,0.0062,0.0835
33,euw1,PLATINUM,2,2,5.63,13800.0,11051.5,151.0,13.5,1.0,0.0017,0.0454
33,kr,EMERALD,3,1,2.78,13559.0,8137.33,63.33,59.67,0.3333,0.0027,0.0054
33,na1,EMERALD,2,0,1.21,13462.0,6813.0,102.0,13.0,0.0,0.0018,0.023
33,na1,GOLD,1,0,1.43,12266.0,9134.0,135.0,18.0,0.0,0.001,0.0676
33,na1,PLATINUM,2,0,1.0,20829.5,9956.5,174.5,15.0,0.0,0.0018,0.041
34,eun1,DIAMOND,2,2,8.64,13542.0,10258.5,101.0,45.5,1.0,0.0017,0.0157
34,eun1,EMERALD,38,19,4.88,21068.74,11564.16,201.16,17.34,0.5,0.033,0.0104
34,euw1,EMERALD,10,7,6.3,27903.1,12711.3,213.6,24.7,0.7,0.0091,0.0301
34,euw1,PLATINUM,2,1,6.54,18237.5,11355.0,115.0,70.0,0.5,0.0017,0.0654
34,kr,DIAMOND,1,0,0.14,5083.0,5432.0,130.0,12.0,0.0,0.0009,0.0174
34,kr,PLATINUM,8,6,6.33,14541.0,9100.88,136.38,25.0,0.75,0.0071,0.0132
34,na1,DIAMOND,9,5,6.1,29745.89,12904.67,187.33,26.78,0.5556,0.0078,0.0337
34,na1,GOLD,1,0,1.71,19193.0,13262.0,204.0,22.0,0.0,0.001,0.0133
35,eun1,EMERALD,4,1,2.2,17098.5,9552.75,124.0,27.75,0.25,0.0035,0.1357
35,eun1,GOLD,41,25,4.67,31021.76,11107.34,70.39,42.56,0.6098,0.0382,0.1983
35,eun1,PLATINUM,93,49,4.67,24610.9,12095.97,152.1,32.41,0.5269,0.0812,0.2227
35,euw1,GOLD,4,1,4.98,15842.5,12017.25,191.5,22.75,0.25,0.0036,0.3135
35,euw1,PLATINUM,8,3,2.61,23351.63,11314.38,113.88,38.88,0.375,0.007,0.2426
35,kr,DIAMOND,1,1,3.25,32623.0,14615.0,223.0,61.0,1.0,0.0009,0.2066
35,kr,EMERALD,6,0,1.51,15088.67,8375.67,63.5,40.67,0.0,0.0054,0.2706
35,kr,GOLD,5,3,1.53,10711.4,6678.0,45.4,27.6,0.6,0.0046,0.5277
35,kr,PLATINUM,1,1,2.71,12259.0,9774.0,25.0,94.0,1.0,0.0009,0.4934
35,na1,DIAMOND,1,1,6.5,8682.0,10391.0,172.0,22.0,1.0,0.0009,0.1747
35,na1,EMERALD,10,5,3.46,16979.7,10369.8,161.5,19.9,0.5,0.0088,0.1899
35,na1,GOLD,4,1,5.67,10605.75,9449.25,137.75,19.25,0.25,0.0038,0.3276
36,eun1,DIAMOND,14,9,2.77,21236.43,12077.36,215.07,15.43,0.6429,0.0122,0.1166
36,eun1,EMERALD,12,5,2.68,27453.75,13286.42,205.75,17.08,0.4167,0.0104,0.0835
36,eun1,GOLD,10,5,3.77,27455.9,11783.5,150.8,23.3,0.5,0.0093,0.1117
36,eun1,PLATINUM,4,2,1.8,24870.5,12599.0,201.75,18.0,0.5,0.0035,0.1371
36,euw1,DIAMOND,28,15,3.69,20103.96,12575.32,236.75,17.79,0.5357,0.0243,0.1434
36,euw1,EMERALD,19,14,7.44,22473.84,12534.53,214.74,22.84,0.7368,0.0173,0.073
36,euw1,GOLD,1,0,,0.0,507.0,0.0,0.0,0.0,0.0009,0.151
36,euw1,PLATINUM,2,0,1.79,34557.0,14167.0,256.5,19.5,0.0,0.0017,0.1483
36,kr,DIAMOND,1,1,2.29,34713.0,12809.0,188.0,34.0,1.0,0.0009,0.0017
36,kr,EMERALD,4,1,2.24,19095.5,9490.0,127.25,41.5,0.25,0.0036,0.0172
36,kr,GOLD,17,9,1.81,26790.35,12524.88,230.29,15.35,0.5294,0.0157,0.0055
36,na1,DIAMOND,16,11,5.07,23216.94,11579.13,206.25,15.81,0.6875,0.0138,0.0709
36,na1,EMERALD,16,13,6.21,29237.56,13307.69,239.19,19.38,0.8125,0.0141,0.0769
36,na1,GOLD,12,5,1.95,31655.92,12862.83,201.25,15.75,0.4167,0.0114,0.1705
37,eun1,DIAMOND,2,1,3.58,6822.0,7245.5,23.0,47.0,0.5,0.0017,0.0017
37,eun1,EMERALD,1,0,0.9,7063.0,7775.0,26.0,54.0,0.0,0.0009,0.0017
37,eun1,GOLD,1,1,2.86,14271.0,9172.0,34.0,92.0,1.0,0.0009,0.0009
37,eun1,PLATINUM,3,3,7.63,12470.67,10863.67,20.0,89.67,1.0,0.0026,0.0009
37,euw1,DIAMOND,5,4,8.08,13179.8,9057.2,29.6,60.6,0.8,0.0043,0.0026
37,euw1,EMERALD,2,1,4.62,14662.5,8009.0,24.5,67.5,0.5,0.0018,0.0036
37,euw1,PLATINUM,47,24,6.3,10697.19,7833.17,36.26,48.3,0.5106,0.041,0.0009
37,na1,DIAMOND,56,25,3.99,12752.75,8780.71,35.54,60.39,0.4464,0.0484,0.0095
37,na1,EMERALD,7,2,2.1,12831.0,7892.71,28.86,68.0,0.2857,0.0062,0.0071
37,na1,GOLD,4,3,3.53,9423.75,7418.5,23.0,56.25,0.75,0.0038,0.0057
37,na1,PLATINUM,2,1,3.09,9225.0,7991.5,32.0,55.0,0.5,0.0018,0.0018
38,eun1,DIAMOND,2,2,5.08,30625.0,13082.0,197.5,22.5,1.0,0.0017,0.0522
38,eun1,EMERALD,41,23,4.81,27372.78,13442.9,195.71,13.63,0.561,0.0357,0.0496
38,eun1,PLATINUM,1,0,2.33,42617.0,14955.0,187.0,15.0,0.0,0.0009,0.0288
38,euw1,DIAMOND,2,1,2.63,29318.5,14010.0,221.0,16.0,0.5,0.0017,0.0408
38,euw1,EMERALD,7,5,5.99,29962.86,13220.86,198.29,18.57,0.7143,0.0064,0.0776
38,euw1,GOLD,1,1,,0.0,559.0,2.0,0.0,1.0,0.0009,0.016
38,euw1,PLATINUM,21,10,4.04,19136.9,10623.29,152.1,15.29,0.4762,0.0183,0.0288
38,kr,DIAMOND,44,16,3.55,19202.16,12576.5,208.89,17.82,0.3636,0.0382,0.0
38,na1,EMERALD,1,1,3.75,14884.0,11542.0,171.0,22.0,1.0,0.0009,0.0203
39,eun1,EMERALD,3,1,2.07,12745.33,9590.67,171.67,15.0,0.3333,0.0026,0.0748
39,eun1,GOLD,1,1,0.63,11698.0,11319.0,204.0,12.0,1.0,0.0009,0.1136
39,euw1,DIAMOND,2,2,2.24,25755.0,13258.0,230.0,16.0,1.0,0.0017,0.0877
39,euw1,EMERALD,5,3,1.25,17639.4,11560.8,214.0,17.0,0.6,0.0046,0.1068
39,euw1,GOLD,3,1,1.7,19867.0,12335.33,222.67,14.67,0.3333,0.0027,0.0702
39,euw1,PLATINUM,1,1,3.5,17605.0,10773.0,197.0,12.0,1.0,0.0009,0.1012
39,kr,DIAMOND,44,23,1.6,20445.8,11751.82,210.16,17.43,0.5227,0.0382,0.2161
39,kr,EMERALD,5,2,1.36,22960.8,12264.6,210.4,18.0,0.4,0.0045,0.3566
39,kr,GOLD,5,2,1.22,26774.6,15710.8,270.2,26.8,0.4,0.0046,0.2708
39,kr,PLATINUM,7,1,1.3,14556.57,9435.71,176.14,17.14,0.1429,0.0062,0.2383
39,na1,DIAMOND,2,1,11.83,25457.5,13096.5,204.5,12.5,0.5,0.0017,0.0701
39,na1,EMERALD,9,7,1.94,16248.78,10150.0,177.33,12.67,0.7778,0.008,0.0963
39,na1,PLATINUM,47,24,2.62,22866.04,11930.47,219.3,14.21,0.5106,0.0419,0.0909
40,eun1,DIAMOND,11,3,3.38,7317.73,7419.45,25.45,67.64,0.2727,0.0096,0.0548
40,eun1,EMERALD,3,2,3.52,9646.33,9363.0,26.33,92.0,0.6667,0.0026,0.0487
40,eun1,GOLD,4,1,3.75,6652.0,6749.0,27.0,39.0,0.25,0.0037,0.0065
40,eun1,PLATINUM,8,5,7.35,7313.38,7887.88,27.88,59.13,0.625,0.007,0.0122
40,euw1,DIAMOND,2,0,1.03,6797.0,6563.0,15.5,50.5,0.0,0.0017,0.0626
40,euw1,EMERALD,19,7,3.3,8428.47,7254.05,20.95,60.79,0.3684,0.0173,0.0474
40,euw1,GOLD,1,0,3.4,5018.0,8903.0,22.0,89.0,0.0,0.0009,0.0151
40,euw1,PLATINUM,11,8,5.47,6628.0,8107.82,26.36,71.36,0.7273,0.0096,0.0279
40,kr,PLATINUM,10,7,4.15,12139.2,7860.6,31.3,65.9,0.7,0.0088,0.0026
40,na1,DIAMOND,12,7,6.85,7061.75,7050.58,23.17,47.5,0.5833,0.0104,0.0346
40,na1,EMERALD,2,1,0.29,5497.5,5712.5,30.5,34.0,0.5,0.0018,0.03
40,na1,GOLD,1,0,1.75,7720.0,7456.0,22.0,48.0,0.0,0.001,0.0105
40,na1,PLATINUM,1,0,1.75,5532.0,6005.0,26.0,60.0,0.0,0.0009,0.0134
41,eun1,EMERALD,1,1,5.67,35518.0,16681.0,266.0,15.0,1.0,0.0009,0.0122
41,euw1,GOLD,1,0,0.5,10370.0,10100.0,199.0,10.0,0.0,0.0009,0.0089
41,euw1,PLATINUM,1,1,3.2,29338.0,16018.0,252.0,31.0,1.0,0.0009,0.0044
41,kr,DIAMOND,1,0,2.44,35971.0,16147.0,204.0,30.0,0.0,0.0009,0.0677
41,kr,EMERALD,1,0,1.17,15668.0,9515.0,167.0,16.0,0.0,0.0009,0.0516
41,kr,GOLD,9,5,3.13,32520.0,15686.89,241.22,21.67,0.5556,0.0083,0.0564
41,kr,PLATINUM,2,1,1.75,16935.5,10281.5,168.0,15.5,0.5,0.0018,0.0432
41,na1,GOLD,1,0,0.46,21795.0,12124.0,187.0,13.0,0.0,0.001,0.0095
41,na1,PLATINUM,41,25,3.41,26340.68,12420.27,184.71,13.9,0.6098,0.0365,0.0116
42,eun1,DIAMOND,3,0,1.93,17217.67,8427.0,193.67,12.67,0.0,0.0026,0.0496
42,eun1,EMERALD,6,2,2.97,25034.0,13580.5,228.33,16.17,0.3333,0.0052,0.047
42,eun1,GOLD,3,3,3.32,34509.0,16482.33,256.67,20.0,1.0,0.0028,0.0149
42,eun1,PLATINUM,1,1,6.0,16343.0,13032.0,213.0,14.0,1.0,0.0009,0.0114
42,euw1,DIAMOND,2,0,1.34,26605.5,13848.5,227.5,15.0,0.0,0.0017,0.0738
42,euw1,EMERALD,20,15,2.67,25922.8,11634.1,204.45,14.15,0.75,0.0182,0.1031
42,euw1,GOLD,4,1,1.99,21961.0,10291.25,159.0,15.0,0.25,0.0036,0.0204
42,kr,DIAMOND,3,3,2.58,26388.33,10827.33,187.33,16.0,1.0,0.0026,0.0122
42,kr,EMERALD,3,2,2.25,27154.0,11799.0,202.0,25.0,0.6667,0.0027,0.0597
42,kr,PLATINUM,5,1,2.87,12034.4,7902.8,153.6,12.0,0.2,0.0044,0.0088
42,na1,DIAMOND,7,5,4.34,26321.43,12665.14,213.43,14.29,0.7143,0.0061,0.0337
42,na1,EMERALD,1,0,0.57,21203.0,9252.0,197.0,11.0,0.0,0.0009,0.0362
42,na1,PLATINUM,1,0,2.1,36956.0,14977.0,221.0,17.0,0.0,0.0009,0.0214
43,eun1,DIAMOND,13,5,3.08,11242.85,7558.85,41.15,58.69,0.3846,0.0113,0.0505
43,eun1,EMERALD,12,7,3.17,10468.75,7146.0,36.75,63.25,0.5833,0.0104,0.0426
43,eun1,GOLD,6,4,6.3,14592.83,8900.17,42.5,59.33,0.6667,0.0056,0.0223
43,eun1,PLATINUM,14,7,4.08,24022.29,11416.07,146.5,29.86,0.5,0.0122,0.0279
43,euw1,DIAMOND,7,3,3.3,10897.43,9141.43,113.14,45.43,0.4286,0.0061,0.0565
43,euw1,EMERALD,9,6,5.13,13203.44,7765.89,69.44,45.22,0.6667,0.0082,0.0392
43,euw1,GOLD,1,0,1.38,19880.0,11929.0,52.0,160.0,0.0,0.0009,0.0337
43,euw1,PLATINUM,3,1,5.44,17330.67,9636.0,49.67,67.0,0.3333,0.0026,0.0445
43,kr,DIAMOND,9,6,3.37,18324.44,8671.78,24.78,77.89,0.6667,0.0078,0.1528
43,kr,EMERALD,10,6,4.4,22462.0,9481.2,101.4,45.4,0.6,0.009,0.1991
43,kr,GOLD,15,7,2.47,14564.13,8235.87,34.87,75.27,0.4667,0.0139,0.1054
43,kr,PLATINUM,8,5,3.79,15036.25,8025.38,32.0,51.38,0.625,0.0071,0.1951
43,na1,DIAMOND,11,5,3.62,10426.73,6886.55,29.0,52.18,0.4545,0.0095,0.0441
43,na1,GOLD,3,1,4.57,5580.0,5558.0,30.0,37.0,0.3333,0.0029,0.0219
43,na1,PLATINUM,33,18,5.25,11765.33,8123.09,28.64,62.0,0.5455,0.0294,0.0597
44,eun1,DIAMOND,1,1,2.75,4189.0,5149.0,29.0,22.0,1.0,0.0009,0.0017
44,eun1,EMERALD,3,1,2.48,10843.0,8199.67,32.0,69.33,0.3333,0.0026,0.0017
44,eun1,GOLD,3,1,1.97,12490.0,10464.67,68.33,68.0,0.3333,0.0028,0.0037
44,euw1,PLATINUM,22,17,4.29,6235.09,7637.73,29.41,53.55,0.7727,0.0192,0.0044
44,kr,PLATINUM,2,1,3.08,9499.0,9173.5,60.5,28.5,0.5,0.0018,0.0
44,na1,DIAMOND,25,16,6.99,8416.16,8367.0,35.28,70.44,0.64,0.0216,0.0009
44,na1,GOLD,8,5,2.62,7381.5,8495.63,26.88,69.13,0.625,0.0076,0.0067
44,na1,PLATINUM,3,3,4.36,7604.0,9326.67,28.67,68.67,1.0,0.0027,0.0053
45,eun1,DIAMOND,1,1,1.7,29779.0,14248.0,223.0,33.0,1.0,0.0009,0.0052
45,eun1,EMERALD,2,1,2.2,29696.5,13051.0,203.5,20.0,0.5,0.0017,0.007
45,eun1,GOLD,3,2,2.15,24196.0,11699.33,182.67,20.0,0.6667,0.0028,0.0372
45,euw1,PLATINUM,3,2,2.66,17933.67,11639.0,158.67,32.0,0.6667,0.0026,0.0148
45,kr,DIAMOND,1,0,1.6,13493.0,8800.0,166.0,10.0,0.0,0.0009,0.0017
45,kr,EMERALD,1,0,0.43,9925.0,6556.0,137.0,10.0,0.0,0.0009,0.0009
45,kr,GOLD,5,2,3.8,38169.6,13518.2,195.4,21.8,0.4,0.0046,0.0018
45,na1,DIAMOND,3,2,3.47,22071.33,11307.33,199.33,14.67,0.6667,0.0026,0.0052
45,na1,EMERALD,13,10,5.52,22757.85,12552.85,212.0,17.15,0.7692,0.0115,0.0044
45,na1,GOLD,1,1,3.29,24328.0,11769.0,73.0,36.0,1.0,0.001,0.0238
45,na1,PLATINUM,2,0,1.28,15271.5,9368.5,139.0,16.0,0.0,0.0018,0.0143
48,eun1,EMERALD,1,0,2.57,18115.0,10650.0,129.0,25.0,0.0,0.0009,0.0113
48,eun1,GOLD,2,1,5.03,26911.0,14195.0,205.0,26.0,0.5,0.0019,0.0279
48,eun1,PLATINUM,1,0,2.0,11869.0,13812.0,208.0,17.0,0.0,0.0009,0.0314
48,euw1,DIAMOND,5,0,1.03,18091.0,11004.2,207.0,21.0,0.0,0.0043,0.0035
48,euw1,GOLD,1,0,2.67,38870.0,15731.0,211.0,17.0,0.0,0.0009,0.0275
48,euw1,PLATINUM,2,2,3.75,23964.0,12398.5,195.0,13.5,1.0,0.0017,0.0166
48,kr,GOLD,1,1,,12089.0,9164.0,195.0,13.0,1.0,0.0009,0.0176
48,kr,PLATINUM,2,0,2.02,11154.0,10222.5,112.5,46.0,0.0,0.0018,0.0221
48,na1,DIAMOND,4,3,7.29,18093.25,14298.75,236.25,33.5,0.75,0.0035,0.0052
48,na1,GOLD,10,4,1.94,19202.8,10724.5,183.2,11.4,0.4,0.0095,0.0286
50,eun1,DIAMOND,1,1,6.0,38413.0,11787.0,48.0,69.0,1.0,0.0009,0.007
50,eun1,EMERALD,12,8,3.3,17968.33,8273.42,56.0,47.75,0.6667,0.0104,0.0122
50,eun1,GOLD,2,0,1.04,13828.5,8627.5,33.5,62.0,0.0,0.0019,0.0438
50,eun1,PLATINUM,4,1,1.74,34354.75,9886.5,76.0,44.25,0.25,0.0035,0.0201
50,euw1,EMERALD,4,2,1.68,23866.25,11444.5,208.25,15.5,0.5,0.0036,0.0128
50,euw1,PLATINUM,5,2,2.38,25124.2,10218.0,82.0,57.8,0.4,0.0044,0.0236
50,kr,EMERALD,1,0,0.4,5318.0,3996.0,31.0,21.0,0.0,0.0009,0.0054
50,kr,GOLD,23,15,4.2,16721.78,8782.22,94.61,24.35,0.6522,0.0213,0.0111
50,kr,PLATINUM,2,2,3.28,18235.0,11045.5,192.0,20.0,1.0,0.0018,0.0229
50,na1,EMERALD,13,9,6.26,20748.46,10504.69,173.31,19.38,0.6923,0.0115,0.0221
50,na1,GOLD,5,3,4.95,24742.8,11386.0,114.8,54.6,0.6,0.0048,0.0514
50,na1,PLATINUM,18,11,3.24,30226.94,11322.28,152.78,7.22,0.6111,0.016,0.0437
51,eun1,EMERALD,6,4,3.03,21949.33,12074.83,191.67,15.33,0.6667,0.0052,0.2687
51,eun1,GOLD,20,10,3.72,24291.7,12813.3,183.25,16.15,0.5,0.0186,0.3091
51,eun1,PLATINUM,16,8,2.07,27044.5,13782.38,205.81,25.31,0.5,0.014,0.2629
51,euw1,DIAMOND,1,1,2.33,25181.0,11209.0,191.0,9.0,1.0,0.0009,0.1234
51,euw1,EMERALD,9,5,2.17,23290.33,13012.22,219.22,15.78,0.5556,0.0082,0.1907
51,euw1,GOLD,5,4,3.95,32028.0,14200.6,212.8,17.8,0.8,0.0044,0.2869
51,euw1,PLATINUM,9,4,1.94,27861.0,12199.11,200.56,19.44,0.4444,0.0079,0.2827
51,kr,DIAMOND,4,4,3.06,20683.5,11095.5,192.75,19.0,1.0,0.0035,0.0339
51,kr,EMERALD,8,3,3.0,19302.25,10784.0,171.25,19.63,0.375,0.0072,0.0534
51,kr,GOLD,12,8,2.78,21324.75,12227.83,223.75,19.17,0.6667,0.0111,0.0776
51,kr,PLATINUM,16,9,2.48,24320.06,11313.19,184.88,15.69,0.5625,0.0141,0.0759
51,na1,DIAMOND,3,1,2.89,22437.67,13300.67,256.67,13.0,0.3333,0.0026,0.1116
51,na1,EMERALD,17,11,2.65,24356.59,11432.94,178.24,14.35,0.6471,0.015,0.1449
51,na1,GOLD,15,9,3.09,30745.87,14454.87,237.0,18.0,0.6,0.0143,0.2486
51,na1,PLATINUM,3,1,1.33,17309.67,10640.0,188.67,18.33,0.3333,0.0027,0.2201
53,eun1,DIAMOND,6,4,2.18,10055.0,8944.33,28.83,77.33,0.6667,0.0052,0.0688
53,eun1,EMERALD,2,0,1.71,6269.5,5977.0,21.0,43.5,0.0,0.0017,0.08
53,eun1,GOLD,24,13,4.07,8557.25,7404.5,31.33,40.88,0.5417,0.0223,0.1052
53,eun1,PLATINUM,13,6,3.1,11205.77,9464.62,28.15,58.92,0.4615,0.0114,0.09
53,euw1,DIAMOND,5,3,2.31,8631.2,7870.0,27.0,73.0,0.6,0.0043,0.0817
53,euw1,GOLD,1,0,0.6,4782.0,3665.0,45.0,7.0,0.0,0.0009,0.1234
53,euw1,PLATINUM,10,5,5.29,9947.8,8370.7,33.6,70.4,0.5,0.0087,0.1143
53,kr,DIAMOND,4,2,2.34,7371.75,7101.0,22.75,72.0,0.5,0.0035,0.1641
53,kr,EMERALD,4,4,2.6,5583.5,4956.5,13.75,33.0,1.0,0.0036,0.2262
53,kr,GOLD,3,2,8.78,7744.0,7326.67,25.33,63.33,0.6667,0.0028,0.4104
53,kr,PLATINUM,13,5,3.58,7925.08,6941.0,24.46,66.54,0.3846,0.0115,0.3336
53,na1,DIAMOND,2,1,2.17,7908.0,7574.0,25.0,67.0,0.5,0.0017,0.1202
53,na1,EMERALD,2,1,2.5,7673.5,6184.5,21.5,46.5,0.5,0.0018,0.2182
53,na1,GOLD,5,2,4.14,7310.8,6079.2,21.8,43.4,0.4,0.0048,0.1886
53,na1,PLATINUM,3,0,4.96,9978.0,6378.0,23.67,55.67,0.0,0.0027,0.2059
54,eun1,DIAMOND,18,10,2.79,16407.83,9154.61,145.17,11.0,0.5556,0.0157,0.1393
54,eun1,EMERALD,5,4,2.38,21752.2,10292.4,176.6,12.4,0.8,0.0043,0.1252
54,eun1,GOLD,6,5,3.0,19090.0,11320.17,177.0,15.5,0.8333,0.0056,0.108
54,eun1,PLATINUM,3,0,2.58,34717.0,13901.33,200.67,18.67,0.0,0.0026,0.1362
54,euw1,DIAMOND,5,3,6.57,22589.6,12405.6,210.6,18.0,0.6,0.0043,0.1008
54,euw1,EMERALD,3,2,3.98,24799.0,12849.67,235.67,17.33,0.6667,0.0027,0.0995
54,euw1,GOLD,8,4,3.61,23110.75,9840.38,150.38,18.25,0.5,0.0071,0.0915
54,euw1,PLATINUM,3,1,4.07,20934.33,9131.67,155.67,11.33,0.3333,0.0026,0.1134
54,kr,DIAMOND,6,1,1.42,20285.17,9668.83,173.17,23.83,0.1667,0.0052,0.0295
54,kr,GOLD,17,11,5.27,22752.24,11108.47,174.35,14.47,0.6471,0.0157,0.0536
54,kr,PLATINUM,1,0,1.0,16111.0,11747.0,169.0,24.0,0.0,0.0009,0.0733
54,na1,DIAMOND,1,0,1.75,12304.0,9726.0,212.0,22.0,0.0,0.0009,0.077
54,na1,EMERALD,12,9,6.32,18026.92,10640.17,168.08,14.75,0.75,0.0106,0.1078
54,na1,GOLD,27,13,3.13,20270.3,11329.81,185.56,20.7,0.4815,0.0257,0.0914
54,na1,PLATINUM,8,2,1.76,17924.63,10193.63,129.38,27.0,0.25,0.0071,0.0936
55,eun1,EMERALD,1,0,0.71,9888.0,8108.0,122.0,15.0,0.0,0.0009,0.1122
55,eun1,GOLD,2,0,2.5,30690.0,16172.0,196.0,14.5,0.0,0.0019,0.1071
55,eun1,PLATINUM,14,8,5.19,25997.29,12783.07,186.79,13.86,0.5714,0.0122,0.1127
